序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
28,300700,岱勒新材,15.22,3.61,0.53,63603.0,95840662.02,5.51,15.46,14.65,14.72,14.69,3.7,40.4,4.2
29,002480,新筑股份,4.69,3.53,0.16,64590.0,29959151.73,4.19,4.71,4.52,4.52,4.53,1.0,-11.26,2.14
30,603308,应流股份,19.81,3.5,0.67,77211.0,150714034.0,5.28,19.89,18.88,18.88,19.14,1.13,41.52,3.11
31,600215,派斯林,6.23,3.49,0.21,24274.0,14942607.0,3.32,6.23,6.03,6.03,6.02,0.52,15.59,1.71
32,603757,大元泵业,32.4,3.48,1.09,51285.0,164407198.0,4.82,32.78,31.27,31.31,31.31,3.1,22.42,3.5
33,002164,宁波东力,5.73,3.43,0.19,59346.0,33606210.8,3.43,5.74,5.55,5.56,5.54,1.23,85.24,2.35
34,002633,申科股份,10.1,3.38,0.33,17718.0,17781662.0,5.12,10.23,9.73,9.77,9.77,1.19,-65.69,3.56
35,300441,鲍斯股份,5.52,3.37,0.18,47294.0,25826716.68,3.75,5.53,5.33,5.35,5.34,0.75,26.43,2.19
36,002795,永和智控,10.82,3.34,0.35,45264.0,48536275.6,3.72,10.91,10.52,10.63,10.47,1.8,-54.65,3.88
37,000777,中核科技,11.98,3.28,0.38,71432.0,84420264.64,4.14,11.99,11.51,11.6,11.6,1.86,-136.36,2.58
38,688165,埃夫特-U,9.15,3.27,0.29,17721.0,16154333.0,4.18,9.23,8.86,8.86,8.86,0.55,-29.42,2.77
39,300488,恒锋工具,21.48,3.22,0.67,6931.0,14759351.0,4.13,21.5,20.64,20.64,20.81,0.51,45.5,2.75
40,301368,丰立智能,22.18,3.21,0.69,19482.0,43061445.59,4.42,22.46,21.51,21.65,21.49,6.81,83.08,2.75
41,000595,宝塔实业,5.5,3.19,0.17,135464.0,73879319.59,4.88,5.55,5.29,5.3,5.33,1.19,-87.77,9.66
42,002282,博深股份,7.47,3.18,0.23,51017.0,37842721.29,3.45,7.5,7.25,7.31,7.24,1.29,40.15,1.17
